time	V(v+)	V(v-)	V(vdd)	V(vout)	V(vref)
Step Information: Run=0  (Step: 1/16)
1.074448310712612e+00	9.154461e-01	8.273847e-01	3.300000e+00	3.363633e-01	1.651240e+00
1.074448310717731e+00	9.154595e-01	8.273847e-01	3.300000e+00	3.364135e-01	1.651240e+00
1.074448310727970e+00	9.154862e-01	8.273847e-01	3.300000e+00	3.365140e-01	1.651241e+00
1.074448310748446e+00	9.155397e-01	8.273847e-01	3.300000e+00	3.367150e-01	1.651241e+00
1.074448310789400e+00	9.156468e-01	8.273847e-01	3.300000e+00	3.371175e-01	1.651242e+00
1.074448310871307e+00	9.158613e-01	8.273847e-01	3.300000e+00	3.379238e-01	1.651244e+00
1.074448311035120e+00	9.162920e-01	8.273847e-01	3.300000e+00	3.395411e-01	1.651248e+00
1.074448311362748e+00	9.171596e-01	8.273847e-01	3.300000e+00	3.427798e-01	1.651257e+00
1.074448312018002e+00	9.189188e-01	8.273847e-01	3.300000e+00	3.491806e-01	1.651274e+00
1.074448313328512e+00	9.225252e-01	8.273847e-01	3.300000e+00	3.615152e-01	1.651309e+00
1.074448315949531e+00	9.300204e-01	8.273847e-01	3.300000e+00	3.842189e-01	1.651380e+00
1.074448321191568e+00	9.457214e-01	8.273847e-01	3.300000e+00	4.239716e-01	1.651518e+00
1.074448331675644e+00	9.783014e-01	8.273847e-01	3.300000e+00	4.939168e-01	1.651735e+00
1.074448352643795e+00	1.044367e+00	8.273847e-01	3.300000e+00	6.259432e-01	1.652025e+00
1.074448394580097e+00	1.176375e+00	8.273847e-01	3.300000e+00	8.891188e-01	1.652323e+00
1.074448405064172e+00	1.209325e+00	8.273847e-01	3.300000e+00	9.549649e-01	1.652349e+00
1.074448426032323e+00	1.275212e+00	8.273847e-01	3.300000e+00	1.086627e+00	1.652393e+00
1.074448431274361e+00	1.291680e+00	8.273847e-01	3.300000e+00	1.119535e+00	1.652401e+00
1.074448441758437e+00	1.324611e+00	8.273847e-01	3.300000e+00	1.185353e+00	1.652414e+00
1.074448444379456e+00	1.332843e+00	8.273847e-01	3.300000e+00	1.201808e+00	1.652417e+00
1.074448449621493e+00	1.349306e+00	8.273847e-01	3.300000e+00	1.234718e+00	1.652422e+00
1.074448460105569e+00	1.382230e+00	8.273847e-01	3.300000e+00	1.300538e+00	1.652430e+00
1.074448481073720e+00	1.448070e+00	8.273848e-01	3.300000e+00	1.432176e+00	1.652441e+00
1.074448523010022e+00	1.579728e+00	8.273848e-01	3.300000e+00	1.695452e+00	1.652452e+00
1.074448533494098e+00	1.612640e+00	8.273848e-01	3.300000e+00	1.761271e+00	1.652454e+00
1.074448536115116e+00	1.620867e+00	8.273848e-01	3.300000e+00	1.777726e+00	1.652454e+00
1.074448541357154e+00	1.637323e+00	8.273848e-01	3.300000e+00	1.810635e+00	1.652454e+00
1.074448551841230e+00	1.670234e+00	8.273849e-01	3.300000e+00	1.876454e+00	1.652455e+00
1.074448572809381e+00	1.736055e+00	8.273849e-01	3.300000e+00	2.008091e+00	1.652456e+00
1.074448614745683e+00	1.867694e+00	8.273851e-01	3.300000e+00	2.271365e+00	1.652457e+00
1.074448698618287e+00	2.130968e+00	8.273854e-01	3.300000e+00	2.797909e+00	1.652458e+00
1.074448719586438e+00	2.196786e+00	8.273855e-01	3.300000e+00	2.929545e+00	1.652458e+00
1.074448761522740e+00	2.328421e+00	8.273857e-01	3.300000e+00	3.192816e+00	1.652458e+00
1.074448772006816e+00	2.361330e+00	8.273858e-01	3.300000e+00	3.258633e+00	1.652458e+00
1.074448774627834e+00	2.369557e+00	8.273858e-01	3.300000e+00	3.275088e+00	1.652458e+00
1.074448775283089e+00	2.371614e+00	8.273858e-01	3.300000e+00	3.279201e+00	1.652458e+00
1.074448776593599e+00	2.375728e+00	8.273858e-01	3.300000e+00	3.287428e+00	1.652458e+00
1.074448776921226e+00	2.376756e+00	8.273858e-01	3.300000e+00	3.289485e+00	1.652458e+00
1.074448777576481e+00	2.378813e+00	8.273858e-01	3.300000e+00	3.293599e+00	1.652458e+00
1.074448777740294e+00	2.379327e+00	8.273858e-01	3.300000e+00	3.294627e+00	1.652458e+00
1.074448778067922e+00	2.380355e+00	8.273858e-01	3.300000e+00	3.296571e+00	1.652458e+00
1.074448778723176e+00	2.382391e+00	8.273858e-01	3.300000e+00	3.296989e+00	1.652457e+00
1.074448780033686e+00	2.386333e+00	8.273858e-01	3.300000e+00	3.296684e+00	1.652456e+00
1.074448782654705e+00	2.393723e+00	8.273858e-01	3.300000e+00	3.297032e+00	1.652443e+00
1.074448787896743e+00	2.406725e+00	8.273858e-01	3.300000e+00	3.296841e+00	1.652372e+00
1.074448798380818e+00	2.426928e+00	8.273859e-01	3.300000e+00	3.297295e+00	1.652152e+00
1.074448819348969e+00	2.451622e+00	8.273860e-01	3.300000e+00	3.297340e+00	1.651710e+00
1.074448861285271e+00	2.470487e+00	8.273863e-01	3.300000e+00	3.298189e+00	1.650990e+00
1.074448945157875e+00	2.475000e+00	8.273867e-01	3.300000e+00	3.297845e+00	1.650411e+00
1.074449112903084e+00	2.473797e+00	8.273877e-01	3.300000e+00	3.298102e+00	1.650374e+00
1.074449448393500e+00	2.474448e+00	8.273897e-01	3.300000e+00	3.297851e+00	1.650395e+00
1.074450119374333e+00	2.473966e+00	8.273935e-01	3.300000e+00	3.298115e+00	1.650380e+00
1.074451461335999e+00	2.474397e+00	8.274012e-01	3.300000e+00	3.297877e+00	1.650393e+00
1.074454145259332e+00	2.474020e+00	8.274165e-01	3.300000e+00	3.298167e+00	1.650381e+00
1.074454816240165e+00	2.474209e+00	8.274204e-01	3.300000e+00	3.298048e+00	1.650386e+00
1.074456158201831e+00	2.474233e+00	8.274280e-01	3.300000e+00	3.298065e+00	1.650387e+00
1.074456493692248e+00	2.474228e+00	8.274300e-01	3.300000e+00	3.298069e+00	1.650387e+00
1.074457164673081e+00	2.474229e+00	8.274338e-01	3.300000e+00	3.298073e+00	1.650386e+00
1.074458155016823e+00	2.474230e+00	8.274395e-01	3.300000e+00	3.298073e+00	1.650387e+00
1.074459063279545e+00	2.474230e+00	8.274447e-01	3.300000e+00	3.298073e+00	1.650386e+00
1.074460737646051e+00	2.474230e+00	8.274542e-01	3.300000e+00	3.298073e+00	1.650387e+00
1.074464086379061e+00	2.474230e+00	8.274734e-01	3.300000e+00	3.298073e+00	1.650386e+00
1.074470783845083e+00	2.474230e+00	8.275117e-01	3.300000e+00	3.298073e+00	1.650387e+00
1.074484178777126e+00	2.474230e+00	8.275884e-01	3.300000e+00	3.298073e+00	1.650386e+00
1.074510968641212e+00	2.474230e+00	8.277417e-01	3.300000e+00	3.298073e+00	1.650387e+00
1.074564548369385e+00	2.474230e+00	8.280482e-01	3.300000e+00	3.298073e+00	1.650386e+00
1.074671707825730e+00	2.474230e+00	8.286613e-01	3.300000e+00	3.298073e+00	1.650387e+00
1.074886026738421e+00	2.474230e+00	8.298869e-01	3.300000e+00	3.298073e+00	1.650386e+00
1.075314664563802e+00	2.474230e+00	8.323362e-01	3.300000e+00	3.298073e+00	1.650387e+00
1.076171940214564e+00	2.474230e+00	8.372277e-01	3.300000e+00	3.298074e+00	1.650386e+00
1.077886491516089e+00	2.474230e+00	8.469815e-01	3.300000e+00	3.298074e+00	1.650387e+00
1.080816179016089e+00	2.474230e+00	8.635587e-01	3.300000e+00	3.298074e+00	1.650386e+00
1.083745866516089e+00	2.474230e+00	8.800237e-01	3.300000e+00	3.298074e+00	1.650387e+00
1.086675554016089e+00	2.474230e+00	8.963774e-01	3.300000e+00	3.298074e+00	1.650386e+00
1.089605241516089e+00	2.474231e+00	9.126205e-01	3.300000e+00	3.298074e+00	1.650387e+00
1.092534929016089e+00	2.474230e+00	9.287537e-01	3.300000e+00	3.298074e+00	1.650386e+00
1.095464616516089e+00	2.474231e+00	9.447778e-01	3.300000e+00	3.298074e+00	1.650387e+00
1.098394304016089e+00	2.474230e+00	9.606936e-01	3.300000e+00	3.298074e+00	1.650386e+00
1.101323991516089e+00	2.474231e+00	9.765017e-01	3.300000e+00	3.298074e+00	1.650387e+00
1.104253679016089e+00	2.474230e+00	9.922029e-01	3.300000e+00	3.298074e+00	1.650386e+00
1.107183366516089e+00	2.474231e+00	1.007798e+00	3.300000e+00	3.298074e+00	1.650387e+00
1.110113054016089e+00	2.474230e+00	1.023287e+00	3.300000e+00	3.298074e+00	1.650386e+00
1.113042741516089e+00	2.474231e+00	1.038672e+00	3.300000e+00	3.298074e+00	1.650387e+00
1.115972429016089e+00	2.474230e+00	1.053953e+00	3.300000e+00	3.298074e+00	1.650386e+00
1.118902116516089e+00	2.474231e+00	1.069130e+00	3.300000e+00	3.298074e+00	1.650387e+00
1.121831804016089e+00	2.474230e+00	1.084205e+00	3.300000e+00	3.298074e+00	1.650386e+00
1.124761491516089e+00	2.474231e+00	1.099178e+00	3.300000e+00	3.298074e+00	1.650387e+00
1.127691179016089e+00	2.474230e+00	1.114049e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.130620866516089e+00	2.474231e+00	1.128820e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.133550554016089e+00	2.474230e+00	1.143491e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.136480241516089e+00	2.474231e+00	1.158063e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.139409929016089e+00	2.474230e+00	1.172536e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.142339616516089e+00	2.474231e+00	1.186912e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.145269304016089e+00	2.474230e+00	1.201190e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.148198991516089e+00	2.474231e+00	1.215372e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.151128679016089e+00	2.474231e+00	1.229457e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.154058366516089e+00	2.474231e+00	1.243448e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.156988054016089e+00	2.474231e+00	1.257344e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.159917741516089e+00	2.474231e+00	1.271145e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.162847429016089e+00	2.474231e+00	1.284854e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.165777116516089e+00	2.474231e+00	1.298470e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.168706804016089e+00	2.474231e+00	1.311993e+00	3.300000e+00	3.298075e+00	1.650386e+00
1.171636491516089e+00	2.474231e+00	1.325426e+00	3.300000e+00	3.298075e+00	1.650387e+00
1.174566179016089e+00	2.474231e+00	1.338767e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.177495866516089e+00	2.474231e+00	1.352018e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.180425554016089e+00	2.474231e+00	1.365180e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.183355241516089e+00	2.474231e+00	1.378252e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.186284929016089e+00	2.474231e+00	1.391236e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.189214616516089e+00	2.474231e+00	1.404132e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.192144304016089e+00	2.474231e+00	1.416942e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.195073991516089e+00	2.474231e+00	1.429664e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.198003679016089e+00	2.474231e+00	1.442300e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.200933366516089e+00	2.474232e+00	1.454851e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.203863054016089e+00	2.474231e+00	1.467317e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.206792741516089e+00	2.474232e+00	1.479699e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.209722429016089e+00	2.474231e+00	1.491997e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.212652116516089e+00	2.474232e+00	1.504212e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.215581804016089e+00	2.474231e+00	1.516344e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.218511491516089e+00	2.474232e+00	1.528394e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.221441179016089e+00	2.474231e+00	1.540363e+00	3.300000e+00	3.298076e+00	1.650386e+00
1.224370866516089e+00	2.474232e+00	1.552251e+00	3.300000e+00	3.298076e+00	1.650387e+00
1.227300554016089e+00	2.474231e+00	1.564058e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.230230241516089e+00	2.474232e+00	1.575786e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.233159929016089e+00	2.474231e+00	1.587434e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.236089616516089e+00	2.474232e+00	1.599003e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.239019304016089e+00	2.474231e+00	1.610494e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.241948991516089e+00	2.474232e+00	1.621908e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.244878679016089e+00	2.474231e+00	1.633244e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.247808366516089e+00	2.474232e+00	1.644503e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.250738054016089e+00	2.474231e+00	1.655687e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.250739054016089e+00	2.474232e+00	1.655691e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.250755054016089e+00	2.474231e+00	1.655751e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.250787054016089e+00	2.474232e+00	1.655873e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.250851054016089e+00	2.474231e+00	1.656117e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.250979054016089e+00	2.474232e+00	1.656603e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.251235054016089e+00	2.474231e+00	1.657576e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.251747054016089e+00	2.474232e+00	1.659521e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.252771054016089e+00	2.474231e+00	1.663403e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.254819054016089e+00	2.474232e+00	1.671139e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.257748741516089e+00	2.474231e+00	1.682142e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.260678429016089e+00	2.474232e+00	1.693071e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.263608116516089e+00	2.474231e+00	1.703926e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.266537804016089e+00	2.474232e+00	1.714708e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.269467491516089e+00	2.474231e+00	1.725416e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.272397179016089e+00	2.474232e+00	1.736053e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.275326866516089e+00	2.474231e+00	1.746617e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.275327866516089e+00	2.474232e+00	1.746620e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.275343866516089e+00	2.474232e+00	1.746678e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.275375866516089e+00	2.474232e+00	1.746793e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.275439866516089e+00	2.474232e+00	1.747023e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.275567866516089e+00	2.474232e+00	1.747483e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.275823866516089e+00	2.474232e+00	1.748402e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.276335866516089e+00	2.474232e+00	1.750239e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.277359866516089e+00	2.474232e+00	1.753906e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.279407866516089e+00	2.474232e+00	1.761214e+00	3.300000e+00	3.298077e+00	1.650387e+00
1.282337554016089e+00	2.474232e+00	1.771608e+00	3.300000e+00	3.298077e+00	1.650386e+00
1.285267241516089e+00	2.474232e+00	1.781931e+00	3.300000e+00	3.298078e+00	1.650387e+00
1.288196929016089e+00	2.474232e+00	1.792185e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.291126616516089e+00	2.474232e+00	1.802370e+00	3.300000e+00	3.298078e+00	1.650387e+00
1.294056304016089e+00	2.474232e+00	1.812486e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.296985991516089e+00	2.474232e+00	1.822533e+00	3.300000e+00	3.298078e+00	1.650387e+00
1.299915679016089e+00	2.474232e+00	1.832512e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.299916679016089e+00	2.474232e+00	1.832516e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.299932679016089e+00	2.474232e+00	1.832570e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.299964679016089e+00	2.474232e+00	1.832679e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.300028679016089e+00	2.474232e+00	1.832896e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.300156679016089e+00	2.474232e+00	1.833330e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.300412679016089e+00	2.474232e+00	1.834199e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.300924679016089e+00	2.474232e+00	1.835934e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.301948679016089e+00	2.474232e+00	1.839398e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.303996679016089e+00	2.474232e+00	1.846301e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.306926366516089e+00	2.474232e+00	1.856120e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.309856054016089e+00	2.474232e+00	1.865872e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.312785741516089e+00	2.474232e+00	1.875558e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.315715429016089e+00	2.474232e+00	1.885179e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.318645116516089e+00	2.474232e+00	1.894735e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.321574804016089e+00	2.474232e+00	1.904226e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.324504491516089e+00	2.474232e+00	1.913652e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.324505491516089e+00	2.474232e+00	1.913656e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.324521491516089e+00	2.474232e+00	1.913707e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.324553491516089e+00	2.474232e+00	1.913810e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.324617491516089e+00	2.474232e+00	1.914015e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.324745491516089e+00	2.474232e+00	1.914425e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.325001491516089e+00	2.474232e+00	1.915245e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.325513491516089e+00	2.474232e+00	1.916884e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.326537491516089e+00	2.474232e+00	1.920156e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.328585491516089e+00	2.474232e+00	1.926678e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.331515179016089e+00	2.474232e+00	1.935953e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.334444866516089e+00	2.474232e+00	1.945165e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.337374554016089e+00	2.474232e+00	1.954315e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.340304241516089e+00	2.474233e+00	1.963403e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.343233929016089e+00	2.474232e+00	1.972430e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.346163616516089e+00	2.474233e+00	1.981395e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.349093304016089e+00	2.474232e+00	1.990300e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.349094304016089e+00	2.474233e+00	1.990303e+00	3.300000e+00	3.298078e+00	1.650387e+00
1.349110304016089e+00	2.474232e+00	1.990352e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.349142304016089e+00	2.474233e+00	1.990449e+00	3.300000e+00	3.298078e+00	1.650387e+00
1.349206304016089e+00	2.474232e+00	1.990643e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.349334304016089e+00	2.474233e+00	1.991030e+00	3.300000e+00	3.298078e+00	1.650387e+00
1.349590304016089e+00	2.474232e+00	1.991805e+00	3.300000e+00	3.298078e+00	1.650386e+00
1.350102304016089e+00	2.474233e+00	1.993353e+00	3.300000e+00	3.298078e+00	1.650387e+00
1.351126304016089e+00	2.474232e+00	1.996444e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.353174304016089e+00	2.474233e+00	2.002604e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.356103991516089e+00	2.474232e+00	2.011366e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.359033679016089e+00	2.474233e+00	2.020068e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.361963366516089e+00	2.474232e+00	2.028712e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.364893054016089e+00	2.474233e+00	2.037297e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.367822741516089e+00	2.474232e+00	2.045824e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.370752429016089e+00	2.474233e+00	2.054293e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.373682116516089e+00	2.474232e+00	2.062705e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.373683116516089e+00	2.474233e+00	2.062707e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.373699116516089e+00	2.474232e+00	2.062753e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.373731116516089e+00	2.474233e+00	2.062845e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.373795116516089e+00	2.474232e+00	2.063028e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.373923116516089e+00	2.474233e+00	2.063394e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.374179116516089e+00	2.474232e+00	2.064126e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.374691116516089e+00	2.474233e+00	2.065588e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.375715116516089e+00	2.474232e+00	2.068508e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.377763116516089e+00	2.474233e+00	2.074327e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.380692804016089e+00	2.474232e+00	2.082604e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.383622491516089e+00	2.474233e+00	2.090824e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.386552179016089e+00	2.474232e+00	2.098989e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.389481866516089e+00	2.474233e+00	2.107099e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.392411554016089e+00	2.474232e+00	2.115154e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.395341241516089e+00	2.474233e+00	2.123154e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.398270929016089e+00	2.474232e+00	2.131100e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.398271929016089e+00	2.474233e+00	2.131103e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.398287929016089e+00	2.474232e+00	2.131146e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.398319929016089e+00	2.474233e+00	2.131233e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.398383929016089e+00	2.474232e+00	2.131406e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.398511929016089e+00	2.474233e+00	2.131752e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.398767929016089e+00	2.474232e+00	2.132443e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.399279929016089e+00	2.474233e+00	2.133825e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.400303929016089e+00	2.474232e+00	2.136583e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.402351929016089e+00	2.474233e+00	2.142080e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.405281616516089e+00	2.474233e+00	2.149898e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.408211304016089e+00	2.474233e+00	2.157663e+00	3.300000e+00	3.298079e+00	1.650387e+00
1.411140991516089e+00	2.474233e+00	2.165376e+00	3.300000e+00	3.298079e+00	1.650386e+00
1.414070679016089e+00	2.474233e+00	2.173037e+00	3.300000e+00	3.298079e+00	1.650387e+00
